ChurnStatus,Age_scaled,AvgSpend_scaled,TotalSpend_scaled,LoginFrequency_scaled,ResolutionRate_scaled,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Online Banking,ServiceUsage_Website,Interacted
1,-1.6524535147699633,0.32711762465083993,1.2118258318253983,1.0064037992972397,-0.8337273511999715,True,False,False,True,0
0,-0.7360341638569772,-0.2631913791562053,-1.4913503937752224,-0.49462016182515495,-0.8337273511999715,False,False,False,False,0
0,0.638594862512502,-0.20066016996126396,0.1553851978456234,-0.0657561729330422,-0.8337273511999715,False,True,False,False,1
0,-0.8669512139874037,0.8606437055372214,0.3300927590126669,1.3637904567073336,-0.8337273511999715,False,True,True,False,0
0,1.096804537968995,-0.9157206432825152,0.5300101262120683,0.7919718048511833,-0.8337273511999715,False,False,False,False,0
0,-0.34328301346569745,-0.16285157389576885,0.5086275514585497,-1.7812121285014932,-0.8337273511999715,True,False,False,True,0
0,-0.932409739052617,0.4682774395419405,0.14418083960901973,1.220835793743296,0.3388540988795205,False,False,False,True,1
0,-1.39061941450911,-0.39064383596305563,-1.1932700909855758,-0.9234841507172677,-0.8337273511999715,False,False,True,False,0
0,-1.2597023643786835,0.41688255512250083,0.8931949610819808,-0.9949614821992865,-0.8337273511999715,False,True,False,False,0
0,-1.39061941450911,-0.6639374124991385,-0.10802815495453123,1.5067451196713713,1.5114355489590123,False,True,True,False,1
0,1.4240971632950614,-0.729297646759062,0.6890066256438738,1.220835793743296,0.3388540988795205,True,False,False,False,1
0,-1.4560779395743233,0.4798666870495214,1.3276273115702972,0.7919718048511833,0.3388540988795205,True,False,False,False,1
0,-0.8669512139874037,-1.1816392441319556,-0.637586616214013,1.1493584622612774,1.5114355489590123,True,False,False,False,1
0,0.7040533875777152,1.7681949463833702,-0.2693681402056262,1.0778811307792584,-0.8337273511999715,False,False,False,True,0
0,0.9658874878385684,-0.3601098757789425,-0.8744312185422214,-0.9949614821992865,1.5114355489590123,False,False,True,False,1
0,-0.7360341638569772,-1.2953953175207567,-1.589166659865573,0.7204944733691645,-0.8337273511999715,False,False,False,False,1
0,-0.6705756387917639,0.3871673398771444,-1.0458523528502608,0.8634491363332021,1.5114355489590123,False,False,False,True,1
0,-0.34328301346569745,-1.047923911146766,-0.5742292984132178,-1.209393476645343,1.5114355489590123,True,False,False,False,1
0,0.638594862512502,-1.0596594875370182,-0.5797898771915322,-0.8520068192352489,-0.8337273511999715,True,False,True,False,0
1,-0.14690743827005756,0.3917766996812957,-0.2763708641035038,1.3637904567073336,1.5114355489590123,True,False,True,False,1
0,-0.8014926889221905,1.2871143564537988,1.001314244709208,0.43458514744108934,0.3388540988795205,False,False,True,False,1
0,-0.2778244884004841,0.07224319622102869,1.3726250126566575,1.4352677881893525,1.5114355489590123,True,False,False,False,1
1,1.4895556883602747,0.6723704615862114,1.884461729081511,-1.6382574655374555,0.3388540988795205,False,True,True,False,1
0,1.555014213425488,-0.25485063284393156,0.7706264926991333,0.29163048447705175,-0.8337273511999715,True,False,False,True,1
0,-1.3251608894438969,0.604734000262509,-0.600132443445366,1.6496997826354087,0.3388540988795205,False,False,False,False,1
1,1.0313460129037817,0.09892382916145996,0.32572472331399077,-1.3523481396093804,-0.8337273511999715,False,False,True,False,0
1,0.638594862512502,-0.04699045500910823,-1.1281378253453187,-1.7812121285014932,-0.8337273511999715,True,False,False,False,1
0,-1.6524535147699633,-0.5548248423204453,-0.045988181253336605,-0.42314283034313616,-0.8337273511999715,False,True,False,False,1
1,0.3767607622516488,-0.1370558822933978,-0.8110184336214429,-0.0657561729330422,1.5114355489590123,False,True,False,True,1
1,-1.3251608894438969,0.8227152591487764,-0.9633034115352826,0.5060624789231082,-0.8337273511999715,False,False,False,True,1
0,0.31130223718643546,-0.004530690887269866,-0.7733423923728632,0.6490171418871458,1.5114355489590123,False,False,False,True,1
0,-1.6524535147699633,0.17025567544278564,0.7295946906915709,1.2923131252253148,-0.8337273511999715,False,False,True,False,1
0,1.555014213425488,0.23842403064159537,1.1445858156257802,-0.137233504415061,-0.8337273511999715,True,False,False,True,0
0,1.6204727384907014,-1.750712268841304,-0.9072261532322807,-0.8520068192352489,-0.8337273511999715,False,False,False,False,0
0,0.7040533875777152,-0.5190160743181272,0.27236535389016486,0.9349264678152209,1.5114355489590123,False,False,False,False,1
0,0.5731363374472886,-0.3823030896507819,-1.191689278066055,1.2923131252253148,-0.8337273511999715,False,False,True,False,0
0,1.4895556883602747,0.30044308874718706,0.4403059264192594,0.5775398104051269,-0.8337273511999715,False,True,True,False,1
1,0.2458437121212222,0.01719305115266612,0.9768671115766187,-0.5660974933071737,1.5114355489590123,False,True,False,False,1
0,-1.4560779395743233,-0.8131197083827028,-0.19285124818882002,-1.7097347970194745,0.3388540988795205,False,False,True,False,1
0,0.5731363374472886,-0.5233348667695451,-0.3256672669885612,0.8634491363332021,0.3388540988795205,False,True,False,False,1
1,1.096804537968995,0.9303645405007542,2.1044997940548136,-0.6375748247891926,1.5114355489590123,False,True,False,False,1
1,-0.8014926889221905,0.914463468583788,-0.5120783904720567,-0.20871083589707978,1.5114355489590123,False,True,False,False,1
0,1.4895556883602747,1.1106695961201336,1.353419522362479,0.5060624789231082,1.5114355489590123,False,True,False,True,1
0,0.9004289627733552,1.7863641159817436,-0.7806640522106438,0.14867582151301417,-0.8337273511999715,True,False,True,False,0
0,-0.2778244884004841,0.11336161225171187,1.4076940992660274,-0.7805294877532302,-0.8337273511999715,False,True,False,True,0
0,-1.0633267891830436,-0.04894760381483861,0.9267248351118175,-1.0664388136813052,1.5114355489590123,False,True,False,True,1
1,-1.6524535147699633,0.9472411383021976,-0.9397021519824366,-0.20871083589707978,0.3388540988795205,False,True,False,True,1
0,-0.9978682641178304,-1.8816619859440025,-1.4758612005199176,-0.9234841507172677,1.5114355489590123,False,True,False,True,1
0,1.6204727384907014,0.37677798920747035,-1.0478214356096638,1.5067451196713713,-0.8337273511999715,True,False,False,False,1
0,1.1622630630342083,1.3238551000778935,1.96746827413635,-1.0664388136813052,1.5114355489590123,True,False,False,True,1
0,-0.14690743827005756,-0.6070317359046778,0.7932848112122654,0.7204944733691645,-0.8337273511999715,False,False,False,True,0
0,-1.5215364646395366,-0.384827262876865,-0.5707487366342728,0.8634491363332021,1.5114355489590123,False,True,False,False,1
0,0.5731363374472886,0.1655522470712029,0.3636087662625074,0.07719849003099538,-0.8337273511999715,False,True,False,False,1
0,0.638594862512502,-0.4315427586697318,-1.2010216210032263,-0.5660974933071737,-0.8337273511999715,False,False,False,False,0
0,0.31130223718643546,-0.591699720753656,-1.2313760024140252,1.0064037992972397,-0.8337273511999715,True,False,False,False,0
1,-1.4560779395743233,2.650070345950098,-1.2152766708389053,0.8634491363332021,-0.8337273511999715,False,False,True,False,0
0,-0.474200063596124,1.466434305130908,2.075559824203586,0.5775398104051269,-0.8337273511999715,True,False,True,False,1
0,1.358638638229848,0.6123361341193938,1.0228493540426804,-0.2801881673790986,0.3388540988795205,False,False,False,True,1
0,0.638594862512502,1.332232428610836,-0.3933094198080576,-0.5660974933071737,1.5114355489590123,False,False,False,False,1
0,-0.34328301346569745,1.528480364399373,1.6305748541384684,1.0778811307792584,1.5114355489590123,False,True,True,False,1
0,-0.5396585886613373,0.41018487312136725,0.11665528131736333,-0.5660974933071737,-0.8337273511999715,False,False,False,False,1
0,1.6204727384907014,-1.1520661769440517,-1.3375816704018326,-0.9234841507172677,1.5114355489590123,True,False,False,True,1
1,0.11492666199079561,2.480036184285849,-1.231389869194021,0.9349264678152209,1.5114355489590123,True,False,True,False,1
0,-0.7360341638569772,1.5126559409447586,0.6390307505390225,-0.7090521562712113,-0.8337273511999715,False,False,True,False,1
0,1.0313460129037817,0.35674556516974565,0.09133454104503849,-1.2808708081273616,-0.8337273511999715,True,False,False,False,0
0,-1.58699498970475,0.470830878544558,1.3207771222523736,0.5775398104051269,0.3388540988795205,False,False,False,False,1
0,-0.21236596333527083,-1.480976922968849,-0.15891923753910533,0.8634491363332021,-0.8337273511999715,False,True,False,False,0
0,1.1622630630342083,1.2267293042047054,-1.3501588398580202,0.7204944733691645,0.3388540988795205,False,True,False,False,1
0,0.9658874878385684,-0.6349921658983155,0.19543245847348453,1.57822245115339,-0.8337273511999715,False,False,False,False,0
0,-0.932409739052617,1.4144985264487369,0.5925215704331203,1.1493584622612774,-0.8337273511999715,True,False,True,False,1
0,-1.5215364646395366,0.0020610768749783383,0.6180225788453902,0.005721158548976594,-0.8337273511999715,False,False,False,False,0
0,1.6859312635559145,-0.2192195499134285,0.7976389801309454,-0.5660974933071737,1.5114355489590123,True,False,False,True,1
0,-0.6051171137265506,-2.1941891231411192,-0.8388629278530026,-1.0664388136813052,-0.8337273511999715,False,False,False,False,0
0,0.44221928731686205,1.3799147402356393,1.5320236487083414,0.07719849003099538,-0.8337273511999715,True,False,False,False,0
0,-1.6524535147699633,-0.5879787863085815,0.22661884668403143,0.29163048447705175,-0.8337273511999715,True,False,True,False,0
1,-0.4087415385309107,0.0918207813151159,1.0334435739594692,1.220835793743296,0.3388540988795205,False,True,True,False,1
0,1.358638638229848,1.174636221973662,0.9373606553685934,-1.5667801340554368,-0.8337273511999715,False,False,False,False,1
0,1.096804537968995,-1.5862971362716396,-1.2230282008565556,-1.4238254710913993,0.3388540988795205,False,True,False,False,1
0,1.6859312635559145,1.5305080646306783,-0.33694095912514377,-0.2801881673790986,0.3388540988795205,False,False,False,False,1
1,0.9658874878385684,-0.8672662726005688,-0.4886296654991644,-1.7097347970194745,1.5114355489590123,True,False,False,True,1
0,-0.8014926889221905,-1.0100539963113897,-1.5621264388737692,1.5067451196713713,-0.8337273511999715,False,True,False,False,0
0,0.31130223718643546,-0.030235797943224313,-0.09202589083938185,1.57822245115339,1.5114355489590123,True,False,True,False,1
0,-0.08144891320484426,0.6464438288606559,1.4539120769920177,1.0064037992972397,1.5114355489590123,True,False,False,True,1
1,-1.5215364646395366,0.45897823904816887,-0.250897589251225,0.43458514744108934,0.3388540988795205,True,False,False,True,1
0,-1.4560779395743233,-0.14396585730843955,1.1882245722725524,0.9349264678152209,-0.8337273511999715,False,False,False,False,1
1,0.31130223718643546,-0.6359746598248242,0.19478071981368206,-0.35166549886111736,-0.8337273511999715,True,False,False,True,1
0,0.5731363374472886,1.630826965765019,1.6984666089978893,-1.2808708081273616,1.5114355489590123,False,False,False,False,1
0,1.1622630630342083,1.147614154973664,0.9219962631332507,-0.0657561729330422,0.3388540988795205,False,True,False,True,1
0,-0.8014926889221905,-0.7072995380641176,-0.9731349585523026,1.0778811307792584,1.5114355489590123,True,False,False,False,1
1,1.4895556883602747,0.10221274500055227,0.6844583218052526,0.7204944733691645,-0.8337273511999715,False,True,False,False,1
0,0.9658874878385684,-1.1155780248436156,-0.12336481362988236,-1.5667801340554368,0.3388540988795205,False,True,False,True,1
1,-1.128785314248257,-1.3789491095261663,-0.5145744108713002,-0.7805294877532302,-0.8337273511999715,False,False,False,True,0
0,-0.4087415385309107,2.6254870936612904,-1.2176062898781992,0.14867582151301417,-0.8337273511999715,False,True,False,True,1
0,0.3767607622516488,-0.046185646154414624,-0.7851846224892736,-0.42314283034313616,-0.8337273511999715,False,False,False,True,0
0,-1.128785314248257,-0.6449634340460709,-1.2414710182509654,0.8634491363332021,-0.8337273511999715,False,False,False,True,0
0,0.04946813692558232,0.4878311590920685,0.940258812387715,-1.4238254710913993,-0.8337273511999715,False,True,True,False,0
0,-1.5215364646395366,1.5726507828400618,-0.821168916578366,0.29163048447705175,-0.8337273511999715,False,True,False,False,0
0,-1.4560779395743233,0.7018476020621421,0.25485161075547375,0.43458514744108934,1.5114355489590123,False,True,True,False,1
1,1.2277215880994214,1.8746735966739763,-0.23909695947480203,1.6496997826354087,1.5114355489590123,False,False,True,False,1
0,0.44221928731686205,-0.5299733204134074,-0.03185793243761965,-1.5667801340554368,1.5114355489590123,False,True,True,False,1
0,-1.39061941450911,-1.4156288827824814,-1.1745083376512628,0.6490171418871458,-0.8337273511999715,False,False,False,False,0
0,-1.4560779395743233,0.09165616132211023,-1.1018602772532837,0.29163048447705175,1.5114355489590123,False,True,False,False,1
0,1.2931801131646348,0.6488521583879571,0.6384067454392115,1.6496997826354087,0.3388540988795205,False,False,False,False,1
0,-0.932409739052617,-0.8615301803998476,-1.016981716899012,1.0778811307792584,0.3388540988795205,False,False,False,False,1
1,-0.21236596333527083,-0.6994395866520499,0.1526811757464433,-0.2801881673790986,-0.8337273511999715,True,False,False,True,1
0,-0.8014926889221905,0.39735810134890814,0.8802433885659068,-1.7097347970194745,0.3388540988795205,True,False,False,True,1
0,1.2931801131646348,2.0555848719501366,-0.18766507247039202,-0.9949614821992865,0.3388540988795205,False,True,False,True,1
0,-0.932409739052617,0.29227305946469573,-1.4387120969111784,0.5775398104051269,0.3388540988795205,True,False,False,True,1
0,-0.6051171137265506,0.4013466086080098,0.11246751375863275,0.5775398104051269,-0.8337273511999715,False,False,False,True,0
0,-0.08144891320484426,0.5109615746172088,0.5600039713429767,-0.8520068192352489,0.3388540988795205,False,True,False,True,1
0,0.2458437121212222,0.24003364835098093,1.1458060922654099,0.9349264678152209,-0.8337273511999715,True,False,False,True,1
1,-0.2778244884004841,-0.27815350740936284,-0.5303132061665293,0.9349264678152209,0.3388540988795205,False,True,True,False,1
0,1.358638638229848,-0.6089665289088896,0.21269659956825154,1.3637904567073336,-0.8337273511999715,False,True,True,False,0
0,-0.01599038813963097,-0.5656775677852461,-0.05215889835146622,-1.4238254710913993,0.3388540988795205,False,False,False,True,1
0,-0.6051171137265506,0.4874270126542138,0.5466225286470328,-1.2808708081273616,1.5114355489590123,True,False,True,False,1
1,-0.4087415385309107,1.0022607981866694,-0.48711818647962274,0.07719849003099538,0.3388540988795205,False,False,True,False,1
0,0.5076778123820753,1.2557024229736566,-1.3474132174188524,-0.9949614821992865,1.5114355489590123,False,True,False,False,1
0,0.9658874878385684,0.6479985732390409,0.6379214081393587,-0.35166549886111736,1.5114355489590123,False,True,False,True,1
0,0.44221928731686205,-0.34089201585475604,-1.183840680588434,0.8634491363332021,0.3388540988795205,False,True,True,False,1
0,0.7040533875777152,-0.9492909277820619,-0.7847131519694166,-1.5667801340554368,-0.8337273511999715,True,False,False,False,0
0,-1.2597023643786835,-2.2064389410333307,-1.6755012321194034,-0.0657561729330422,-0.8337273511999715,False,False,False,False,0
0,-0.2778244884004841,-0.3727002567254667,0.6812828291862152,1.220835793743296,-0.8337273511999715,False,False,False,True,0
0,0.3767607622516488,-0.4671006771588992,-1.2077608760811835,-0.137233504415061,-0.8337273511999715,True,False,True,False,0
0,-0.8014926889221905,1.194756443340989,0.028004956804234673,-0.9949614821992865,-0.8337273511999715,False,False,False,False,0
0,-1.1942438393134702,-0.052874966505110386,0.5815806810164365,0.22015315299503296,-0.8337273511999715,False,False,True,False,0
0,-0.08144891320484426,-0.6828382265108699,-0.11877490945127371,0.6490171418871458,-0.8337273511999715,False,True,True,False,0
0,-0.6705756387917639,-1.473644800740704,-0.360888888177885,0.7919718048511833,1.5114355489590123,False,True,False,True,1
1,1.0313460129037817,0.7114216918140747,1.0885778912227568,0.29163048447705175,1.5114355489590123,False,True,False,True,1
0,-0.474200063596124,1.7074196837804856,-0.7956263078261084,1.0778811307792584,-0.8337273511999715,True,False,True,False,0
0,0.9658874878385684,-0.38654662724825445,0.04969260071766091,1.1493584622612774,-0.8337273511999715,False,True,True,False,1
0,-0.6705756387917639,0.9336618179902851,0.36469037510217983,0.6490171418871458,1.5114355489590123,False,False,False,False,1
1,-0.932409739052617,1.049634773951559,1.7595775084393657,-1.7812121285014932,-0.8337273511999715,True,False,True,False,1
0,0.8349704377081418,0.029278249051872016,0.6360771263999175,1.0064037992972397,-0.8337273511999715,False,False,False,False,0
0,1.4240971632950614,2.278541312847234,0.43882218095970893,0.005721158548976594,-0.8337273511999715,True,False,True,False,0
0,0.2458437121212222,1.3626200599122777,-0.38467041587067624,0.6490171418871458,-0.8337273511999715,False,False,True,False,0
1,-1.58699498970475,1.0090285090102253,-0.04239668523442536,1.1493584622612774,1.5114355489590123,True,False,False,False,1
0,0.3767607622516488,-0.10475900747519475,0.547163333066869,-1.3523481396093804,-0.8337273511999715,False,False,False,True,0
0,1.2277215880994214,0.5708344757769517,0.5940469162326577,-1.5667801340554368,1.5114355489590123,False,True,True,False,1
0,-0.08144891320484426,0.9463631650061687,1.6812856685830972,-1.495302802573418,-0.8337273511999715,True,False,False,True,0
0,-0.08144891320484426,1.1840927260163059,1.8615122081884672,0.9349264678152209,0.3388540988795205,False,False,True,False,1
0,-1.4560779395743233,-0.6091128577915609,0.21259953210828106,-1.0664388136813052,-0.8337273511999715,False,False,False,False,1
1,-0.474200063596124,-1.0498345482719338,-0.07975379054310186,-0.7805294877532302,-0.8337273511999715,False,False,True,False,0
0,1.4240971632950614,1.6661061625729074,1.2168040058438896,0.43458514744108934,0.3388540988795205,False,False,False,True,1
0,-1.4560779395743233,0.49708471891053124,1.7349639739468266,0.7919718048511833,-0.8337273511999715,False,True,False,True,1
1,1.096804537968995,-0.08323124161740894,0.22215374352538483,-1.209393476645343,0.3388540988795205,False,True,True,False,1
1,-0.8669512139874037,1.2875289549547018,0.06317111087357538,1.5067451196713713,-0.8337273511999715,True,False,True,False,0
0,0.8349704377081418,0.1449747479455274,1.0737404366272545,0.43458514744108934,-0.8337273511999715,True,False,True,False,1
0,0.638594862512502,0.32348988776794346,-0.6800882969011299,0.5060624789231082,1.5114355489590123,False,False,False,True,1
1,-0.21236596333527083,-0.7796225883244917,0.372788574619725,-0.20871083589707978,-0.8337273511999715,True,False,True,False,0
0,-1.3251608894438969,0.09463151526976324,-0.7451512286414084,-0.7805294877532302,-0.8337273511999715,False,False,False,False,1
1,-0.14690743827005756,-0.04684412612643647,0.2428429792791137,0.29163048447705175,1.5114355489590123,True,False,True,False,1
1,1.1622630630342083,2.174794135033162,-1.260315972265253,-0.7090521562712113,-0.8337273511999715,True,False,True,False,0
1,0.44221928731686205,0.05531782212536154,-0.7563278533180207,-0.2801881673790986,-0.8337273511999715,False,False,False,False,1
